"UniqueID","Probability1"
6694,0.741193007291416
6695,0.0623035907829447
6696,0.00597744390930816
6697,0.596539811511224
6698,0.081209671946449
6699,0.0452139536259214
6700,0.0422528869873318
6701,0.297506766170177
6702,0.0377190913577295
6703,0.274123933709144
6704,0.476124922658404
6705,0.153364919097794
6706,0.0371851018703585
6707,0.157552285439227
6708,0.0879892062621774
6709,0.0774847341415534
6710,0.0352128717864655
6711,0.111057511604272
6712,0.0421184946278944
6713,0.0659378891891696
6714,0.0865087012537928
6715,0.120811487687549
6716,0.0407535024788685
6717,0.0357822374024645
6718,0.135021634727277
6719,7.31044289780946e-09
6720,0.728887112830745
6721,0.0428400043766228
6722,0.0386144476517532
6723,0.22073417408162
6724,0.140749082676471
6725,0.319277957611896
6726,0.130360299945291
6727,0.11422414565952
6728,0.842343852991184
6729,0.00712515984275165
6730,0.036612382737749
6731,0.553699202676681
6732,0.0384953756132583
6733,0.0984239680726862
6734,0.0101621811732666
6735,7.57835070582792e-09
6736,0.0489205982965918
6737,0.0484768761743133
6738,0.112194975939377
6739,0.845027255512045
6740,0.0062088106010196
6741,0.0837002580510263
6742,0.0360688281813777
6743,0.115664293040561
6744,0.0548597905147177
6745,0.152393189906588
6746,0.0440126637925266
6747,0.101921356567123
6748,0.0551687777484734
6749,0.149974571733216
6750,0.741078894612554
6751,0.00691648630735402
6752,0.112110113214278
6753,0.972028578395177
6754,7.96376855465269e-09
6755,0.0447651051480249
6756,0.0543447139695452
6757,0.250216581009596
6758,0.240190841269245
6759,0.0098546227463101
6760,0.0967641064186146
6761,0.0460315957535939
6762,0.117836451160658
6763,0.0360688281813777
6764,0.739159678208565
6765,0.127990776280559
6766,0.0422288237925763
6767,0.0429065869789685
6768,0.0776478010003958
6769,0.056042072126
6770,0.16405419040369
6771,0.00589542463796832
6772,0.0520204826562038
6773,0.0860047002504558
6774,0.0370054516614857
6775,0.403688872565013
6776,0.0517281629026189
6777,4.13693408117106e-09
6778,0.100710012199828
6779,0.0673741870490601
6780,0.76933886988139
6781,0.17529697041363
6782,0.0678381719121564
6783,0.0370592551727856
6784,0.0065676168983326
6785,1.13082208171574e-08
6786,0.0395918355750799
6787,0.701455445949519
6788,0.0232624390507749
6789,0.050432378610962
6790,0.305938129324622
6791,0.0440126637925266
6792,0.00618832168839952
6793,0.11698538125019
6794,4.24848875694192e-09
6795,0.432034070596206
6796,0.084192078523269
6797,0.163785443767913
6798,0.151821240650219
6799,0.125672416172273
6800,1.16002849701054e-08
6801,0.084984568094992
6802,0.0598312110887007
6803,0.040170839856915
6804,0.0379654391276779
6805,5.06748099329447e-09
6806,0.0456262544344259
6807,0.646673527944036
6808,0.15750768666755
6809,0.0443983404525867
6810,0.949943719590734
6811,0.0884079794744587
6812,0.014685620327601
6813,0.0354280773217324
6814,0.0515974848702326
6815,0.0596813511060896
6816,0.0864821485302551
6817,0.124594126215078
6818,0.119837122494828
6819,0.844573774709501
6820,0.0550459593087214
6821,0.0107851600857142
6822,2.4605626126935e-08
6823,0.113553064673741
6824,0.369845565705398
6825,0.711554001468635
6826,0.0367782909400504
6827,0.1085198174673
6828,0.00573034423942693
6829,8.65651529263600e-09
6830,0.0550459593087214
6831,0.259607250075313
6832,0.0463360229536271
6833,0.118440929479327
6834,0.0394602012068076
6835,0.738567859493036
6836,0.0522524253307572
6837,0.156042056151684
6838,0.385049487402112
6839,0.040281883684379
6840,0.0993360968202605
6841,0.0371334115580198
6842,0.00919826676427876
6843,0.0424353157943788
6844,0.832417398923
6845,0.654795431177389
6846,0.0356942441281875
6847,0.242443630465977
6848,0.0482153288907029
6849,0.123629947103164
6850,0.0680202763032361
6851,0.0351638229071952
6852,0.726844112976536
6853,0.0461716476630621
6854,0.0389324868176311
6855,0.104407030533849
6856,0.0446039195195757
6857,0.06219590099315
6858,0.0440235516980325
6859,0.720637551825917
6860,0.866207308405064
6861,0.100432553831586
6862,0.105448273521523
6863,0.0613835650651688
6864,0.254028202809596
6865,0.0517060999832056
6866,0.682371909928452
6867,0.182830997837372
6868,0.11310743467213
6869,0.327338652318285
6870,0.092347703059193
6871,0.0386431405645753
6872,0.0126285007712034
6873,0.0713988772693465
6874,0.231644593435334
6875,0.0878733395686454
6876,0.0423453055045779
6877,0.0464832196226337
6878,0.463321282415501
6879,0.0589099072572665
6880,0.00628613106637137
6881,0.033451057535865
6882,0.0793836724026977
6883,0.0429627761254231
6884,0.0460253900129252
6885,0.828782400911565
6886,8.16483123809959e-09
6887,4.11512940502076e-09
6888,0.397663617010948
6889,0.145709735238788
6890,0.0983485727129663
6891,0.195408696073165
6892,0.0811019388468388
6893,0.120907426610498
6894,4.07427223616074e-09
6895,0.104614549858754
6896,5.08567943409801e-09
6897,0.0637661021907589
6898,0.0600957715863848
6899,0.0366998199801722
6900,0.0425543709547797
6901,0.0436517822029672
6902,0.0925121994989403
6903,0.10656817333275
6904,0.0821540145733188
6905,0.0361804720135911
6906,0.00559710127931836
6907,0.0920162363561433
6908,0.0373727658423111
6909,0.115312307552825
6910,0.005221472808889
6911,0.0796806200181332
6912,0.0286040455331741
6913,0.0640751466002766
6914,0.00465548144408997
6915,0.0977268901451367
6916,0.0320691670055761
6917,0.0059666208839492
6918,0.0938131860854204
6919,0.0487091274323598
6920,0.111962398159372
6921,0.717806715887821
6922,7.66824226964527e-09
6923,0.00690045231171011
6924,0.123468914095236
6925,0.900751486865126
6926,0.00502928327697585
6927,0.612615285712586
6928,0.0337990170108653
6929,0.0820704533855572
6930,0.0293957453098233
6931,0.0282062809290416
6932,0.00762738315697304
6933,0.0324847197154615
6934,0.697935952192921
6935,0.45551780278881
6936,0.0342229668528094
6937,0.0814876891349905
6938,0.0858848760319539
6939,0.00852342633967972
6940,0.678674059652691
6941,0.0970050898264323
6942,0.034753124881717
6943,0.838566368169729
6944,0.0847831093566954
6945,0.0327519647029799
6946,0.132753230469732
6947,0.0774336771216628
6948,3.47176607526481e-09
6949,0.0366222731605047
6950,0.173979738178318
6951,0.0760979256549839
6952,0.0490369423013519
6953,0.314930571247432
6954,0.0866949965068407
6955,0.0949847192577545
6956,0.961745242847689
6957,0.0815707097004283
6958,3.52216653175468e-09
6959,0.00540902467696472
6960,0.166771979339239
6961,0.0289249528337105
6962,0.0377188780240626
6963,0.125186645093057
6964,0.0302827634371175
6965,0.0426909760565069
6966,0.0853207157107048
6967,0.679398957927326
6968,0.143573721188672
6969,0.0731882884807363
6970,4.86724272086402e-09
6971,0.203466193847761
6972,0.309218298278207
6973,0.0398409738682457
6974,0.0274967075614423
6975,0.107097121639699
6976,0.465514591213426
6977,0.0371198829818721
6978,0.00482812592809605
6979,0.0490124104679244
6980,0.0337859545398942
6981,0.0337859545398942
6982,0.477052943111204
6983,0.0649967035486878
6984,0.0365831777311094
6985,0.0916677369189764
6986,0.13189163465158
6987,0.0270846813373521
6988,0.0772754220082086
6989,6.56037107492457e-09
6990,0.905787678319017
6991,0.112638527211599
6992,0.0296064874180167
6993,0.0528207180748951
6994,0.0596376765511999
6995,0.0736407948926596
6996,6.71490377389445e-09
6997,0.0327168606356002
6998,0.0814876891349905
6999,0.0356050036941657
7000,0.164128017427395
7001,0.173318240782682
7002,0.941364654121697
7003,0.965639321722908
7004,0.263871109926742
7005,0.437583434661456
7006,0.136900182781703
7007,1.97370287236522e-08
7008,3.08461380305201e-08
7009,0.911891710840043
7010,0.0256232642416963
7011,0.20566761991797
7012,0.915046217223459
7013,0.13285763388589
7014,0.166068657543053
7015,0.157872348527781
7016,0.227517033016962
7017,0.164234338523948
7018,0.465368073997757
7019,0.357656789993369
7020,0.576200913524437
7021,0.884375400689741
7022,0.922268167028048
7023,0.96136409102938
7024,0.315369648261198
7025,0.116367461178321
7026,0.973688348254555
7027,0.128509433226192
7028,1.55204886757074e-08
7029,0.0196316632443719
7030,0.647817921408128
7031,1.40621706704153e-08
7032,0.381937462282549
7033,0.116897375444307
7034,0.198534069198911
7035,0.209331313671431
7036,0.141697811316812
7037,0.139155184453862
7038,1.00009139564127e-07
7039,0.0550291633478228
7040,0.139421017455804
7041,0.0441086656200679
7042,0.0998154737155953
7043,0.016994493884635
7044,0.154016638795652
7045,0.144827497919437
7046,0.00733245961203529
7047,0.715592517435958
7048,0.741516005298373
7049,0.28654053202592
7050,0.00952543726343034
7051,0.0629230279300044
7052,0.294245464760288
7053,0.143051549651346
7054,0.04729886581084
7055,0.0111192695864636
7056,0.102153693179495
7057,0.216577756510604
7058,0.251715197514145
7059,0.0604841603266332
7060,0.0524979307737776
7061,0.779039519957216
7062,0.121344699499822
7063,7.51809478919109e-09
7064,0.0348016499496862
7065,0.0692578474116574
7066,0.164824356039359
7067,0.148995746791411
7068,5.14706846062099e-09
7069,0.0560828482514846
7070,0.141373452194053
7071,0.245913267705983
7072,0.727398422898382
7073,0.269410760415309
7074,0.143596054501367
7075,0.341856644853644
7076,0.134700754587145
7077,0.0504074548861759
7078,0.248595766988695
7079,0.197302076109063
7080,0.0561415680938385
7081,0.521952121469676
7082,0.0892202909892992
7083,0.0546541669277253
7084,0.920214095269847
7085,5.11861507460039e-09
7086,0.0552877063332851
7087,0.198887128390697
7088,0.122174589458309
7089,0.782644257322727
7090,0.0434127753900095
7091,0.00860971433755586
7092,0.0674923633443984
7093,0.12360862392768
7094,0.127133971402039
7095,0.533261296545964
7096,0.0521132329457365
7097,0.786764855491584
7098,0.0621431100857154
7099,0.00756190360464155
7100,0.0515682837381135
7101,0.051082440754153
7102,0.0824188971455212
7103,0.213769375357453
7104,0.214558886400605
7105,0.0995170180797069
7106,0.185633995541309
7107,0.0712858785700815
7108,0.149857776620637
7109,0.150123863638823
7110,0.119582716909131
7111,0.0847310858584157
7112,0.0936402656977648
7113,8.44866459362561e-09
7114,0.0455806952807
7115,0.0508679034359316
7116,0.103417495431294
7117,8.30932314900712e-09
7118,0.17418674305033
7119,0.0545190892704302
7120,0.104542199306969
7121,0.17346717453707
7122,0.106214482286766
7123,0.131944090047262
7124,0.152470034633462
7125,0.0345781426905614
7126,0.102893214391412
7127,0.051920827657545
7128,0.00700489472961505
7129,0.036050965524034
7130,0.0480783013299899
7131,0.634559394042844
7132,0.214418668260857
7133,0.0109436547237617
7134,0.310643504170042
7135,0.0538848947557367
7136,0.0817266426706119
7137,0.0465787546745612
7138,0.235874936047879
7139,0.042403931351353
7140,0.14962671789959
7141,0.75023234108005
7142,0.0381089037917148
7143,0.0534906072137802
7144,0.0955631058623539
7145,0.663910496716635
7146,0.0477747699782082
7147,0.00643539966999592
7148,0.738632740827875
7149,0.0448855103422067
7150,0.0973244453163236
7151,0.341228484433491
7152,0.132452850746589
7153,0.189942629297415
7154,0.049519142384578
7155,0.0650800710974035
7156,0.0367258528630015
7157,6.70291594629207e-09
7158,0.186554327125377
7159,3.91183642378179e-09
7160,0.106319778764078
7161,0.0462040770889065
7162,0.0992265680794927
7163,0.261944728213543
7164,0.0349127893155391
7165,0.0340272604449295
7166,0.0478434534609976
7167,0.0065570389119136
7168,0.0367901976185175
7169,0.046382207517656
7170,0.0422528869873318
7171,0.101772932752226
7172,0.0418669804193919
7173,0.0746794298494361
7174,0.102382648277545
7175,0.0728038574827339
7176,0.534874312479085
7177,0.128057175065302
7178,0.691740373139826
7179,0.0491738424626267
7180,0.710324983986012
7181,0.345477857535306
7182,0.0558699975561434
7183,0.0061511803181348
7184,0.0424327145320295
7185,0.719140367029575
7186,0.210891763018045
7187,0.0393621519442377
7188,0.194457736221738
7189,0.0381089037917148
7190,0.0651751060983828
7191,0.148674383670508
7192,6.81725476238871e-09
7193,3.94668662286432e-09
7194,0.189091160979388
7195,0.0811269863777856
7196,0.112488400760428
7197,0.0531346828859166
7198,0.0817266426706119
7199,0.0357058128646174
7200,0.0397682430329409
7201,0.0987724385165015
7202,0.136583000172616
7203,1.02973517151499e-08
7204,0.0414526411714496
7205,0.0399958270088119
7206,0.118298227731673
7207,0.0841066343190828
7208,0.0993129501707092
7209,0.0406160885822702
7210,0.210835459320655
7211,0.100609646032868
7212,0.450134442271232
7213,1.99932108766367e-08
7214,0.148426489168037
7215,0.00608017701264103
7216,0.0536087566889498
7217,0.243034924708674
7218,0.897136909239518
7219,0.0366515081903744
7220,0.173064348163215
7221,0.0524596162729931
7222,0.0547656395498434
7223,8.15135895661304e-09
7224,0.0924904796238786
7225,0.248349268767445
7226,0.0497525790568931
7227,0.0515110608782218
7228,0.0550533111294254
7229,0.752606294413593
7230,0.143892912749361
7231,0.00729980228554067
7232,0.186632323672702
7233,0.154349905505996
7234,0.302418305508338
7235,0.048579258740365
7236,0.0383315663452055
7237,0.10417572606211
7238,0.799840393287752
7239,3.2405729106989e-09
7240,3.22265877708357e-09
7241,3.27306966767846e-09
7242,0.683755990317511
7243,0.268606339667431
7244,0.0461114639783651
7245,0.137561753724667
7246,0.0489908443297801
7247,0.0480003988338174
7248,0.851259044756655
7249,0.00648852444539225
7250,0.220543527989345
7251,0.0577071083427518
7252,0.0789606735661549
7253,4.22968957206368e-09
7254,0.228066148910835
7255,0.215628200809617
7256,0.233775965606735
7257,0.00640332068801113
7258,0.944445656942749
7259,0.0946531781974282
7260,7.08861987387995e-09
7261,0.119809834287211
7262,0.166809383564269
7263,0.141825166063397
7264,0.213572696044573
7265,0.191562234037355
7266,0.216755415615865
7267,0.00625688059829923
7268,0.113776220079109
7269,0.0447348137600643
7270,0.0408169804960516
7271,0.118877651014054
7272,0.0938015632328214
7273,0.105904986749509
7274,0.301748586712249
7275,0.0577456527013642
7276,0.0861791627186329
7277,0.137825030095871
7278,0.045098140164446
7279,0.0756858363184984
7280,0.0360688281813777
7281,0.103350901331907
7282,0.190192411343704
7283,0.00637516719815619
7284,0.0987195049832892
7285,0.0622381328837529
7286,0.119576198147436
7287,0.0486633218586995
7288,0.54703381886539
7289,4.1095061307535e-09
7290,0.645152132753046
7291,0.247137394979716
7292,0.0689520850316737
7293,0.124083108773031
7294,0.122076580117647
7295,2.1203217322621e-08
7296,0.0911958771213597
7297,0.108709446601792
7298,0.17116861822933
7299,0.116132052100985
7300,0.0993129501707092
7301,0.0571453559687209
7302,0.0783365503555359
7303,0.0504384189606582
7304,0.115211454536797
7305,0.0378441448654931
7306,0.0443403607807398
7307,0.81218524458609
7308,0.0669485754038632
7309,0.0349762335882417
7310,0.0352014569333479
7311,0.140111173395785
7312,0.128172122279515
7313,0.121839382961693
7314,0.94634749714396
7315,0.0352014569333479
7316,0.0944125770671413
7317,0.108949593164618
7318,0.0536781750293358
7319,0.30867564227226
7320,0.0986439080043389
7321,0.0438372909139977
7322,0.0415274584228135
7323,0.0471082644835295
7324,0.0500803228886254
7325,0.0354659837697803
7326,0.0507704393569487
7327,0.0437444427203217
7328,0.0429172135456279
7329,0.0427354243565547
7330,0.0764551208720439
7331,0.0395443320783817
7332,0.0541305031011904
7333,0.056980314473454
7334,0.0595346312371178
7335,0.0406105818520851
7336,0.0405242782382594
7337,0.0893264332012634
7338,0.0503977270311746
7339,0.0459767355248691
7340,0.0445396691265834
7341,0.101035142479204
7342,0.157360621450436
7343,0.0509503122230402
7344,0.717502091951837
7345,0.0467611122657832
7346,0.118672646441
7347,0.0561144545553899
7348,0.00780857888429454
7349,0.748503407263047
7350,0.146124244404573
7351,0.0619377356286243
7352,0.044087091923288
7353,0.0438837854962553
7354,0.130138418193557
7355,0.680205317840216
7356,0.106815576093826
7357,0.40535357890042
7358,0.0505763497839989
7359,0.105448273521523
7360,0.0351773987006704
7361,4.11056956128920e-09
7362,0.096980736180719
7363,0.0902113833261796
7364,0.0348268569033625
7365,0.121602335863815
7366,0.040068124788596
7367,0.106393213359256
7368,0.0366606449173789
7369,0.0828540500915819
7370,0.0448407460202593
7371,0.00630694176089553
7372,6.51749131613025e-09
7373,0.046238138327336
7374,0.0514349666542728
7375,0.587353826960412
7376,0.074063375553625
7377,0.0741394426859698
7378,0.0446985066933477
7379,0.131019481500429
7380,1.15519433025593e-08
7381,0.0510576383489163
7382,0.352707056108397
7383,4.11056956128920e-09
7384,0.0547216577554102
7385,0.00604166238778673
7386,0.352453979939714
7387,0.141586947446933
7388,0.0549883186299775
7389,0.046903954278397
7390,0.192909451559662
7391,0.0431912828296737
7392,0.0398554531140379
7393,0.0706410233025244
7394,7.85407236847219e-09
7395,0.0666561300230754
7396,0.166572939475658
7397,0.198389015341204
7398,0.0425255089163076
7399,0.0789794927004034
7400,0.106498665910314
7401,0.102874224062971
7402,0.10388982261322
7403,0.0797271883219121
7404,0.0969061251863927
7405,0.129013031033639
7406,0.0415274584228135
7407,0.0365043465621447
7408,6.78480859152824e-09
7409,0.0429627761254231
7410,0.103169537491047
7411,0.0817369820767841
7412,0.14221586145911
7413,0.059879766469357
7414,0.0680249514615059
7415,0.702358294688414
7416,0.15323889343066
7417,0.0430841362299317
7418,0.0357958402292488
7419,0.0326817929220157
7420,0.00529103442444482
7421,0.0286657213549834
7422,0.0333186025027405
7423,0.0341132052885532
7424,0.240546568848912
7425,0.0331760618577657
7426,0.0344804034583703
7427,0.395246873038701
7428,0.0362578743089789
7429,0.0616586723885488
7430,0.0812582308866761
7431,0.0353017017675795
7432,0.0298623724090512
7433,0.217721298556049
7434,0.0394038732464735
7435,0.0345676480271072
7436,0.0574983397449983
7437,0.61129891687389
7438,0.0974565563103259
7439,0.0692461409812051
7440,0.0362966351930189
7441,0.0551416909468283
7442,0.0736407948926596
7443,0.123468914095236
7444,0.0368828545357656
7445,0.0506988186106704
7446,0.032963354496195
7447,0.252098833618712
7448,0.0770385949454287
7449,0.051235076071109
7450,0.0425841335222205
7451,0.0295110796208166
7452,0.0362191532617102
7453,0.045476445769912
7454,0.0780881287781637
7455,0.0849752603999204
7456,0.0345913041952495
7457,0.0353772930810142
7458,0.037318524808436
7459,0.0840317922371421
7460,0.034186341867102
7461,0.0396986803813061
7462,0.0385730926947283
7463,0.0713472785005235
7464,0.034296330397568
7465,0.0302177166980456
7466,0.028976041313118
7467,0.0362966351930189
7468,0.422221697376443
7469,0.0368041690012254
7470,0.703053140332112
7471,0.237521613648993
7472,0.0481471297572785
7473,0.0290072519763597
7474,0.604347759322715
7475,0.474270238496209
7476,0.0301528053335177
7477,0.0048655586921805
7478,0.0306759015246116
7479,0.0342229668528094
7480,0.0678306029171926
7481,0.0323331075753189
7482,0.0362191532617102
7483,0.133422388367362
7484,0.0488119753475541
7485,0.0883088455174571
7486,0.0326467615273022
7487,0.093249202338241
7488,0.0486064851463128
7489,0.0468431497937402
7490,0.0762720331557812
7491,0.0326817929220157
7492,0.0294476401068072
7493,0.0361804720135911
7494,0.16217741162146
7495,0.977232583431481
7496,0.311316142225438
7497,0.191836968400831
7498,0.542478344314548
7499,0.160377807644401
7500,0.879002709094139
7501,0.178460530776267
7502,0.924602029594697
7503,0.925524282737148
7504,0.138564355098066
7505,0.17992814635631
7506,0.145395311884121
7507,0.208073178966626
7508,0.173018291713573
7509,0.397289260042295
7510,0.111444502830488
7511,0.141397068541865
7512,0.129756221825763
7513,0.982933831018232
7514,0.32672708542875
7515,0.129086562198063
7516,0.131899376440211
7517,0.128092705045456
7518,0.11228594512003
7519,0.885166619049997
7520,0.662097685503321
7521,0.460957444812044
7522,0.115304551867653
7523,0.111760150196053
7524,0.198181481703516
7525,0.111430400176381
7526,2.84777871366845e-08
7527,0.136650918534414
7528,0.11680954949942
7529,0.226131013470881
7530,0.109361689847406
7531,0.511985803587817
7532,0.5266529
7533,0.9213463
7534,0.9131913
7535,0.5588333
7536,0.9709908
7537,0.3300758
7538,0.6901344
7539,0.1691422
7540,0.1366509
7541,0.6679104
7542,0.7860199
7543,0.04582246
7544,0.8388909
7545,8.578388e-09
7546,0.05669405
7547,0.01190105
7548,0.04406194
7549,0.15881
7550,0.09784072
7551,0.1201676
7552,0.05471148
7553,0.04548433
7554,0.05140585
7555,0.760176
7556,0.009898596
7557,0.3097629
7558,0.788064
7559,0.1091708
7560,8.1068e-09
7561,0.2569431
7562,0.1103625
7563,0.1245727
7564,0.04800323
7565,0.1171531
7566,0.1509746
7567,0.04812298
7568,0.157776
7569,0.4085169
7570,0.05124391
7571,0.3654182
7572,0.143764
7573,0.2201732
7574,0.06696127
7575,0.05164213
7576,5.129978e-09
7577,0.00783286
7578,0.4729138
7579,0.05156828
7580,5.04537e-09
7581,0.1088866
7582,0.05271896
7583,0.1130877
7584,0.8113081
7585,0.7513145
7586,0.1019505
7587,0.05723004
7588,0.1173827
7589,0.007595258
7590,0.116581
7591,0.04863339
7592,0.05602419
7593,0.09823287
7594,9.693786e-09
7595,0.0824189
7596,0.1610443
7597,0.2141854
7598,0.09618965
7599,0.08185315
7600,0.2416684
7601,8.272555e-09
7602,0.1292549
7603,0.127134
7604,0.1036653
7605,0.09003445
7606,0.09458547
7607,0.05194918
7608,0.1135333
7609,8.355513e-09
7610,0.04548433
7611,0.08676138
7612,0.1117602
7613,0.05555696
7614,0.1126969
7615,0.1944176
7616,0.1523268
7617,0.1262117
7618,0.09470416
7619,0.9119957
7620,0.06106128
7621,0.6761652
7622,0.1525032
7623,0.04717316
7624,0.04027941
7625,0.1572582
7626,0.03454115
7627,0.2928094
7628,0.07750307
7629,0.1003628
7630,0.007248057
7631,7.295333e-08
7632,6.46928e-09
7633,0.06102067
7634,0.1288306
7635,0.6618535
7636,0.8076285
7637,0.2271961
7638,0.00613088
7639,0.3797962
7640,0.03767887
7641,0.03873811
7642,0.04045119
7643,0.05257964
7644,0.1030981
7645,0.03759855
7646,0.7931079
7647,0.007028068
7648,0.04231398
7649,0.7692477
7650,0.09575493
7651,0.05107392
7652,8.311392e-09
7653,0.08338662
7654,0.04692462
7655,0.04247779
7656,0.03417333
7657,0.0444126
7658,0.09946543
7659,3.851587e-09
7660,0.09328794
7661,0.04285641
7662,0.09226148
7663,0.04863954
7664,0.03840918
7665,4.057607e-09
7666,0.04168945
7667,0.111593
7668,0.09087813
7669,0.007458447
7670,0.1199419
7671,0.09172725
7672,0.1076151
7673,0.6971511
7674,0.06539372
7675,0.05636768
7676,0.3459794
7677,0.05003758
7678,0.005827825
7679,0.2400698
7680,0.1233064
7681,0.04279457
7682,0.5182926
7683,0.03784
7684,0.2808736
7685,0.06517511
7686,0.08279536
7687,6.492676e-09
7688,0.1456136
7689,0.1736262
7690,0.07957048
7691,0.1300657
7692,0.07257966
7693,0.06144378
7694,0.1373694
7695,0.07529465
7696,0.03774482
7697,0.03559147
7698,0.1877349
7699,0.1382916
7700,0.05462442
7701,0.1157251
7702,0.1094136
7703,0.04389789
7704,0.04061609
7705,0.14606
7706,0.04543353
7707,0.8381774
7708,0.08209879
7709,0.04665086
7710,0.04581975
7711,0.1387498
7712,0.2223079
7713,0.04197668
7714,0.2434431
7715,0.03633963
7716,0.03665151
7717,0.9757999
7718,0.03633963
7719,0.05428777
7720,0.05022644
7721,0.04164972
7722,0.05543749
7723,0.006263778
7724,1.060395e-08
7725,0.7641839
7726,0.04169399
7727,0.1146017
7728,0.1018199
7729,0.04308907
7730,0.03649525
7731,0.06263492
7732,0.04970019
7733,0.04258901
7734,0.7423533
7735,0.04350238
7736,0.04756461
7737,0.03911566
7738,0.0455298
7739,0.04393626
7740,0.0407736
7741,0.04987647
7742,0.9406032
7743,0.7575271
7744,0.03626206
7745,0.04985751
7746,0.320967
7747,0.04401266
7748,0.4781717
7749,0.0467002
7750,0.04187155
7751,0.03606883
7752,0.04277021
7753,0.06249747
7754,0.1014151
7755,0.008202654
7756,0.04304338
7757,0.04407619
7758,0.03641736
7759,0.6587359
7760,0.05070458
7761,0.1551341
7762,8.196671e-09
7763,0.04178268
7764,0.04434036
7765,0.04162144
7766,0.04099096
7767,0.04457585
7768,0.152107
7769,0.04272484
7770,0.0415613
7771,0.05762512
7772,0.04407619
7773,0.1089245
7774,0.0409474
7775,0.06613101
7776,0.03865986
7777,0.6951491
7778,0.03949243
7779,0.0597066
7780,0.03740258
7781,0.1103565
7782,0.04249869
7783,0.04107821
7784,0.04645403
7785,4.220321e-09
7786,0.07239059
7787,0.1147602
7788,0.09019015
